,date_valid,alpine_status,alpine_status_code,treeline_status,treeline_status_code,belowtree_status,belowtree_status_code,problems
1128,2018-01-11,Considerable,3.0,Moderate,2.0,Moderate,2.0,These ratings reflect conditions that are expected to develop Thursday afternoon as new snow and wind create fresh storm slabs at upper elevations. Closely monitor how the new snow is bonding to the old surface as you travel throughout your day.
1129,2018-01-12,Considerable,3.0,Considerable,3.0,Moderate,2.0,Natural avalanche activity can be expected if the sun makes an appearance on Saturday.
1130,2018-01-13,Considerable,3.0,Considerable,3.0,Moderate,2.0,Natural avalanche activity can be expected if the sun makes an appearance on Saturday.
1131,2018-01-14,Considerable,3.0,Considerable,3.0,Moderate,2.0,Continued warm temperatures will make the snow surface moist and primed for loose wet avalanches on steep terrain.
1132,2018-01-15,Considerable,3.0,Considerable,3.0,Moderate,2.0,Continued warm temperatures will make the snow surface moist and primed for loose wet avalanches on steep terrain.
1133,2018-01-16,Considerable,3.0,Considerable,3.0,Considerable,3.0,"Heavy snow, rain and strong winds are expected for the forecast period. Expect touchy storm slabs at elevations that receive snow. At lower elevations watch for wet snow avalanches in steep, rain-soaked terrain."
1134,2018-01-17,Considerable,3.0,Considerable,3.0,Moderate,2.0,New snow and wind have created touchy storm slabs above the crust that formed with recent warm temperatures.  These slabs will continue to build and hazard rise as the next storm system arrives on Wednesday.
1135,2018-01-18,High,4.0,High,4.0,Considerable,3.0,"A wet and wild winter storm system with heavy snowfall, strong winds and mild temperatures is increasing the avalanche hazard. Travel in avalanche terrain is not recommend until the new snow has had a chance to settle and bond to the old surface."
1136,2018-01-19,Considerable,3.0,Considerable,3.0,Moderate,2.0,"New snow and wind have formed touchy storm slabs particulary at upper elevations.  With more snow in the forecast, choose moderate, low consequence terrain and carefully monitor how the new snow is bonding."
1137,2018-01-20,Considerable,3.0,Considerable,3.0,Moderate,2.0,Recent snow and wind have formed storm slabs that will continue to build with more snow and wind forecasted for the weekend. Carefully monitor how the new snow is bonding and watch for freshly wind-loaded areas.
1138,2018-01-21,High,4.0,Considerable,3.0,Considerable,3.0,"In the south and western parts of the region, heavy snowfall is expected to continue and keep the avalanche danger at HIGH."
1139,2018-01-22,High,4.0,Considerable,3.0,Considerable,3.0,"In the south and western parts of the region, heavy snowfall is expected to continue and keep the avalanche danger at HIGH."
1140,2018-01-23,High,4.0,Considerable,3.0,Moderate,2.0,Avalanche conditions are forecast to intensify throughout the day on Tuesday. Conservative terrain selection remains critical.
1141,2018-01-24,High,4.0,Considerable,3.0,Moderate,2.0,New snow and wind are creating deeper and increasingly destructive storm slabs ripe for human triggering. Sticking to simple terrain would be a great way to manage the elevated hazard on Wednesday.
1142,2018-01-25,High,4.0,Considerable,3.0,Moderate,2.0,New snow and wind are creating deeper and increasingly destructive storm slabs ripe for human triggering. Sticking to simple terrain would be a great way to manage the elevated hazard on Thursday.
1143,2018-01-26,Considerable,3.0,Considerable,3.0,Moderate,2.0,"Freshly formed storm slabs are expected to remain reactive to human triggers, especially in wind effected areas at treeline and above."
1144,2018-01-27,High,4.0,High,4.0,High,4.0,Natural avalanche cycle expected on Sunday. Travel in avalanche terrain is not recommended.
1145,2018-01-28,High,4.0,High,4.0,High,4.0,Natural avalanche cycle expected on Sunday. Travel in avalanche terrain is not recommended.
1146,2018-01-29,High,4.0,High,4.0,Considerable,3.0,"The storm marches on! With more warm, wet, and, windy weather in the forecast, dangerous avalanche conditions will persist on Monday."
1147,2018-01-30,Considerable,3.0,Considerable,3.0,Moderate,2.0,Give all that new snow a bit more time to stabilize before jumping into aggressive terrain. Storm slabs will be especially touchy in areas where high winds have created deep and variable deposits.
1148,2018-01-31,Considerable,3.0,Moderate,2.0,Low,1.0,New snow and wind will keep the avalanche danger elevated at higher elevations on Thursday.
1149,2018-02-01,Considerable,3.0,Moderate,2.0,Low,1.0,New snow and wind will keep the avalanche danger elevated at higher elevations on Thursday.
1150,2018-02-02,Considerable,3.0,Considerable,3.0,Low,1.0,New snow and extreme winds will keep the avalanche danger elevated at higher elevations on Friday. The avalanche danger is expected to rise throughout the day.
1151,2018-02-03,Considerable,3.0,Considerable,3.0,Moderate,2.0,Snow totals are very uncertain in this weather pattern. Danger ratings are based on the higher forecast amounts of snow. New snow may add to wind slabs caused by extreme winds from Friday.
1152,2018-02-04,Moderate,2.0,Moderate,2.0,Low,1.0,"New snow totals are uncertain in this weather pattern. Danger ratings are based on 5-15 cm of new snow. If snowfall amounts are greater than 20 cm, the danger is CONSIDERABLE and time to dial back your terrain use while avoiding overhead hazard."
1153,2018-02-05,Moderate,2.0,Moderate,2.0,Low,1.0,Wind slabs and cornices are the main concerns right now: Give both a wide berth and limit your exposure to overhead hazard.
1154,2018-02-06,Moderate,2.0,Moderate,2.0,Low,1.0,Wind slabs and cornices are the main concerns right now: Give both a wide berth and limit your exposure to overhead hazard.
1155,2018-02-07,Moderate,2.0,Moderate,2.0,Low,1.0,Wind slabs and cornices are the main concern for Wednesday. Forecast new snow and strong winds will likely add a storm slab problem by Thursday morning. Be alert to changing conditions and increased hazard.
1156,2018-02-08,Considerable,3.0,Considerable,3.0,Moderate,2.0,Forecast snow and strong winds is driving the avalanche danger. Be alert to changing conditions and increased hazard.
1157,2018-02-09,Considerable,3.0,Moderate,2.0,Low,1.0,When the sun pokes out natural slab and loose dry avalanche activity will likely increase.
1158,2018-02-10,Moderate,2.0,Moderate,2.0,Low,1.0,A spike in natural avalanche activity may occur due to strong solar effect.
1159,2018-02-11,Moderate,2.0,Moderate,2.0,Low,1.0,Reactive wind slabs can be found on leeward and cross-loaded slopes at upper elevations.  Also be mindful of what is above or below you. Cornices may become fragile especially with warming or sun-exposure.
1160,2018-02-12,Moderate,2.0,Moderate,2.0,Low,1.0,Watch for changing conditions on solar aspects if the day is hot and sunny.
1161,2018-02-13,Moderate,2.0,Moderate,2.0,Low,1.0,"Wind slab and cornice hazards remain a real concern. Careful evaluation of terrain, overhead hazards, and wind loading patterns is essential to safe travel."
1162,2018-02-14,Considerable,3.0,Moderate,2.0,Moderate,2.0,Stay disciplined while avalanche danger is heightened. Wind slabs remain reactive to human triggering and forecast new snow is not expected to bond well to the weak surfaces that developed during the clear period.
1163,2018-02-15,Moderate,2.0,Moderate,2.0,Low,1.0,Wind slabs exist on a wide range of aspects and may be hidden by the most recent snow.
1164,2018-02-16,Moderate,2.0,Moderate,2.0,Low,1.0,Wind slabs at higher elevations continue to be the main concern. Approach steep features cautiously.
1165,2018-02-17,Considerable,3.0,Considerable,3.0,Moderate,2.0,Southern parts of the region near Squamish may get enough snow for HIGH danger. Prepare to scale back your terrain choices if you see heavy snowfall or blowing snow in your local area.
1166,2018-02-18,Considerable,3.0,Considerable,3.0,Moderate,2.0,"Fresh storm slabs will be reactive, especially in wind-affected terrain. Use extra caution around steep unsupported terrain features."
1167,2018-02-19,Considerable,3.0,Moderate,2.0,Low,1.0,Wind slabs at higher elevations are the primary concern. Sheltered trees offer the best and safest riding.
1168,2018-02-20,Moderate,2.0,Moderate,2.0,Low,1.0,The snow is heavily wind-affected. Stick to sheltered trees to find the best and safest riding.
1169,2018-02-21,Moderate,2.0,Moderate,2.0,Low,1.0,The snow is heavily wind-affected. Stick to sheltered trees to find the best and safest riding.
1170,2018-02-22,Moderate,2.0,Moderate,2.0,Low,1.0,"Natural avalanche activity has tapered but wind slabs continue to be reactive to human triggering. Pay attention to overhead hazards like cornices, especially when the sun is out."
1171,2018-02-23,Considerable,3.0,Moderate,2.0,Low,1.0,"New snowfall likely won't bond well to underlying snow surfaces. Expect old and new slabs on all aspects at higher elevations, loose dry snow in sheltered areas, and looming cornices on ridgelines. Use caution on solar slopes when the sun is out."
1172,2018-02-24,Considerable,3.0,Moderate,2.0,Low,1.0,"New snowfall likely won't bond well to underlying snow surfaces. Expect old and new slabs on all aspects at higher elevations, loose dry snow in sheltered areas, and looming cornices on ridgelines. Use caution on solar slopes when the sun is out."
1173,2018-02-25,Considerable,3.0,Considerable,3.0,Moderate,2.0,"Storm slabs have formed with recent snowfall. Expect them on all aspects with thicker slabs in lee features, loose dry snow in sheltered areas, and looming cornices on ridgelines. Treat the hazard higher if you see more snow than forecasted."
1174,2018-02-26,Considerable,3.0,Moderate,2.0,Moderate,2.0,"Wind slabs are expected to be problematic Monday, 25 to 40 cm of recent snow has been formed into a cohesive slab that likely remains sensitive to human triggering. Choose wind sheltered terrain features to avoid the problem and find the best riding!"
1175,2018-02-27,Considerable,3.0,Moderate,2.0,Low,1.0,This forecast is based around 2 to 10 cm of snow Wednesday and continued strong wind. If snow totals exceed 15 cm in the afternoon then danger ratings will be one step higher at all elevations. Seek out wind sheltered terrain!
1176,2018-02-28,Considerable,3.0,Moderate,2.0,Low,1.0,This forecast is based around 2 to 10 cm of snow Wednesday and continued strong wind. If snow totals exceed 15 cm in the afternoon then danger ratings will be one step higher at all elevations. Seek out wind sheltered terrain!
1177,2018-03-01,Considerable,3.0,Considerable,3.0,Moderate,2.0,"Wednesday night's storm produced 20 to 45 cm with east/southeast wind which has likely formed storm slabs in unusual locations. Keep a close eye on the effects of the strong sun Friday, it could initiate natural avalanche activity very quickly."
1178,2018-03-02,Considerable,3.0,Considerable,3.0,Moderate,2.0,"Wednesday night's storm produced 20 to 45 cm with east/southeast wind which has likely formed storm slabs in unusual locations. Keep a close eye on the effects of the strong sun Friday, it could initiate natural avalanche activity very quickly."
1179,2018-03-03,Considerable,3.0,Moderate,2.0,Low,1.0,Clear skies combined with the strong late-winter sun will likely initiate natural avalanche activity. Avoid being on or underneath steep sun exposed slopes. South facing features may be particularly problematic due to a buried sun crust.
1180,2018-03-04,Moderate,2.0,Moderate,2.0,Low,1.0,"Overcast skies and isolated flurries will limit the effects of the strong late-winter sun, but you should remain wary of solar aspects where the new snow rests on a buried sun crust that may remain sensitive to human triggering."
1181,2018-03-05,Moderate,2.0,Moderate,2.0,Low,1.0,"A week of benign weather will allow the snow to gain strength, but you should remain wary of solar aspects where new snow rests on a buried sun crust that may remain sensitive to human triggering."
1182,2018-03-06,Moderate,2.0,Moderate,2.0,Moderate,2.0,A buried weak layer is capable of producing large human-triggered avalanches. Be aware of signs of instability such as whumpfing and stick to small supported terrain features.
1183,2018-03-07,Moderate,2.0,Moderate,2.0,Moderate,2.0,A buried weak layer is capable of producing large human-triggered avalanches. Stick to small supported terrain features and be cautious when slopes are getting hit by direct sunlight.
