date_valid,alpine_status,alpine_status_code,treeline_status,treeline_status_code,belowtree_status,belowtree_status_code,problems,
2017-04-17,Moderate,2,Moderate,2,Low,1,Wind slabs and cornices are the main concerns right now. Carefully assess terrain before committing to bigger lines.,
2017-04-18,Considerable,3,Moderate,2,Low,1,Wind slabs and cornices are the main concerns right now. Carefully assess terrain before committing to bigger lines.,
2017-04-19,Considerable,3,Moderate,2,Low,1,Wind slabs and cornices are the main concerns right now. Carefully assess terrain before committing to bigger lines.,
2017-04-20,Considerable,3,Moderate,2,Moderate,2,Warm temperatures and strong sunshine will combine to promote reactivity in a range of avalanche problems on Friday.,
2017-04-21,Moderate,2,Low,1,Low,1,Warm overnight temperatures will keep cornices weak before colder temps set in and fresh wind slabs begin to build on Saturday afternoon.,
2017-04-22,Moderate,2,Moderate,2,Low,1,Winter hasn't fully loosened its grip at higher elevations. Conditions remain dynamic as yet another storm rolls through the region.,
2017-04-23,Moderate,2,Low,1,Low,1,Warm temperatures and solar exposure will promote reactivity in a range of avalanche problems on Monday.,
2017-04-24,,,,,,,,
2017-04-25,,,,,,,,
2017-04-26,,,,,,,,
2017-04-27,,,,,,,,
2017-04-28,,,,,,,,
2017-04-29,,,,,,,,
2017-04-30,,,,,,,,
2017-11-01,,,,,,,,
2017-11-02,,,,,,,,
2017-11-03,,,,,,,,
2017-11-04,,,,,,,,
2017-11-05,,,,,,,,
2017-11-06,,,,,,,,
2017-11-07,,,,,,,,
2017-11-08,,,,,,,,
2017-11-09,,,,,,,,
2017-11-10,,,,,,,,
2017-11-11,,,,,,,,
2017-11-12,,,,,,,,
2017-11-13,,,,,,,,
2017-11-14,,,,,,,,
2017-11-15,,,,,,,,
2017-11-16,,,,,,,,
2017-11-17,,,,,,,,
2017-11-18,,,,,,,,
2017-11-19,,,,,,,,
2017-11-20,,,,,,,,
2017-11-21,,,,,,,,
2017-11-22,,,,,,,,
2017-11-23,,,,,,,,
2017-11-24,Moderate,2,Moderate,2,Moderate,2,"Another storm event is on its way for the weekend. While this one is expected to be cooler than Wednesday's deluge, snowfall amounts are uncertain. Heavy snow, wind and rain will increase hazard.",
2017-11-25,High,4,Considerable,3,Moderate,2,A natural avalanche cycle is expected on Sunday as rain batters the snowpack. Conditions will be especially dangerous at higher elevations where rain falls on dry snow.,
2017-11-26,High,4,Considerable,3,Moderate,2,A natural avalanche cycle is expected on Sunday as rain batters the snowpack. Conditions will be especially dangerous at higher elevations where rain falls on dry snow.,
2017-11-27,Moderate,2,Moderate,2,Low,1,Watch for fresh winds slabs left in lee terrain in the wake of Sunday's storm.,
2017-11-28,Considerable,3,Considerable,3,Moderate,2,"Storm snow amounts are uncertain. The new snow may bond poorly to underlying crust surfaces. If more than 30 cm new snow arrives, consider the avalanche danger to be HIGH.",
2017-11-29,Considerable,3,Moderate,2,Low,1,"Successive moderate storms will keep danger elevated, particularly in steep, wind-affected terrain. If the 24 hour snow amounts exceed 25 cm, bump avalanche danger up by one rating.",
2017-11-30,Considerable,3,Moderate,2,Low,1,"Successive moderate storms will keep danger elevated, particularly in steep, wind-affected terrain. If the 24 hour snow amounts exceed 25 cm, bump avalanche danger up by one rating.",
2017-12-01,Considerable,3,Moderate,2,Low,1,"Successive moderate storms will keep danger elevated, particularly in steep, wind-affected terrain. If the 24 hour snow amounts exceed 25 cm, bump avalanche danger up by one rating.",
2017-12-02,Moderate,2,Moderate,2,Low,1,"The lure of powder slopes and sunny skies will be strong on Sunday. Take a cautious approach towards more aggressive terrain - especially steep, wind-affected terrain.",
2017-12-03,Moderate,2,Moderate,2,Low,1,"The lure of powder slopes and sunny skies will be strong on Sunday. Take a cautious approach towards more aggressive terrain - especially steep, wind-affected terrain.",
2017-12-04,Moderate,2,Low,1,Low,1,"Don't let your guard down with the sunny weather and fresh snow. Take a cautious approach towards more aggressive terrain - especially steep, wind-affected terrain.",
2017-12-05,Moderate,2,Low,1,Low,1,"Don't let your guard down with the sunny weather and fresh snow. Take a cautious approach towards more aggressive terrain - especially steep, wind-affected terrain.",
2017-12-06,Moderate,2,Moderate,2,Low,1,"Alpine temperatures are sky rocketing! Dial back your terrain choices when the snow gets moist or mushy and avoid cliffs, gullies, and steep slopes with trees.",
2017-12-07,Moderate,2,Low,1,Low,1,Spring-like conditions should continue. Be cautious on steep slopes if the snow feels moist or wet.,
2017-12-08,Low,1,Low,1,Low,1,Warm alpine air is the continuing trend. Be cautious on steep slopes if the snow feels moist or wet.,
2017-12-09,Low,1,Low,1,Low,1,"Shady slopes offer the best snow, but watch out for new wind slabs that may have formed at higher elevations.",
2017-12-10,Low,1,Low,1,Low,1,"Shady slopes offer the best snow, but watch out for wind slabs that may have formed at higher elevations.",
2017-12-11,Low,1,Low,1,Low,1,"Shady slopes offer the best snow, but watch out for wind slabs that may have formed at higher elevations.",
2017-12-12,Low,1,Low,1,Low,1,"With warm temperatures and spring-like conditions, watch for moist and wet snow as crusts breakdown during the day.",
2017-12-13,Low,1,Low,1,Low,1,"Cooler temperatures and snow are expected for the weekend.  Until then be aware of changing snow conditions during the day and from one aspect to another. There may be areas of wet snow particularly on steep, sunny slopes and near rocks.",
2017-12-14,Low,1,Low,1,Low,1,"Cooler temperatures and snow are expected for the weekend.  Until then be aware of changing snow conditions during the day and from one aspect to another. There may be areas of wet snow particularly on steep, sunny slopes and near rocks.",
2017-12-15,Low,1,Low,1,Low,1,"A dusting of new snow has covered the most-recent surface crust. With more snow expected over the weekend, watch for how the new snow is bonding to the old surface.",
2017-12-16,Low,1,Low,1,Low,1,"A dusting of new snow has covered the most-recent surface crust. With more snow expected over the weekend, watch for how the new snow is bonding to the old surface.",
2017-12-17,Moderate,2,Moderate,2,Low,1,Wind-driven snow will increase the avalanche danger on Sunday. Watch for how the new snow is bonding to the old surface.,
2017-12-18,Moderate,2,Moderate,2,Low,1,Wind-blown snow is driving the avalanche danger on Monday. Watch for how the new snow is bonding to the old surface.,
2017-12-19,Moderate,2,Moderate,2,Low,1,Fresh storm slabs will be driving the avalanche danger on Tuesday. Be extra vigilant on down wind (lee) features below ridge crests.,
2017-12-20,Considerable,3,Considerable,3,Moderate,2,"In the wake of Tuesday's storm, be vigilant for wind loading - even at lower elevations. Extra caution on south through east aspects!",
2017-12-21,Considerable,3,Moderate,2,Low,1,"Strong northerly, outflow winds have redistributed the recent storm snow at upper elevations. Watch for areas of wind loaded snow near ridge tops and exposed features.",
2017-12-22,Considerable,3,Moderate,2,Low,1,"Strong northerly, outflow winds have redistributed the recent storm snow at upper elevations. Watch for areas of wind loaded snow near ridge tops and exposed features.",
2017-12-23,Moderate,2,Moderate,2,Low,1,"Strong northerly, outflow winds have scoured windward slopes and created hard wind slabs on lee slopes at upper elevations. Watch for areas of ""pillowy"" or hollow, drum-like sounding snow.",
2017-12-24,Moderate,2,Moderate,2,Low,1,"Strong northerly, outflow winds have scoured windward slopes and created hard wind slabs on lee slopes at upper elevations. Watch for areas of ""pillowy"" or hollow, drum-like sounding snow.",
2017-12-25,Moderate,2,Low,1,Low,1,"Ho, ho, HO! Here's to hoping for some appreciable snowfall later in the week.  We won't see much change until then.",
2017-12-26,Moderate,2,Low,1,Low,1,"Ho, ho, HO! Here's to hoping for some appreciable snowfall later in the week.  We won't see much change until then.",
2017-12-27,Considerable,3,Considerable,3,Moderate,2,Posted danger ratings are for Thursday morning. The avalanche danger is forecast to increase throughout the day and could become High by the afternoon.,
2017-12-28,Considerable,3,Considerable,3,Moderate,2,Posted danger ratings are for Thursday morning. The avalanche danger is forecast to increase throughout the day and could become High by the afternoon.,
2017-12-29,Considerable,3,Moderate,2,Moderate,2,"Natural avalanche activity is expected to tapper off early Saturday morning, but human triggered avalanches remain possible or even likely in wind loaded features, especially those that are steep and unsupported.",
2017-12-30,Considerable,3,Moderate,2,Moderate,2,"Natural avalanche activity is expected to tapper off early Saturday morning, but human triggered avalanches remain possible or even likely in wind loaded features, especially those that are steep and unsupported.",
2017-12-31,Moderate,2,Moderate,2,Moderate,2,"Sunday offers one last day of cool temperatures before warming arrives Sunday night. Pay attention to how the snow feels underneath you, as the storm snow settles into a more cohesive slab it will likely become more sensitive to human triggering.",
2018-01-01,Moderate,2,Moderate,2,Low,1,"Human triggered avalanches may become more likely as warm temperatures allow the storm snow to settle into a more cohesive slab. Keep a close eye on steep sun exposed slopes throughout the day, warming may initiate natural loose avalanches.",
2018-01-02,Moderate,2,Moderate,2,Low,1,"Continued warm temperatures should allow the snowpack to further settle and stabilize, but small storm slabs in more extreme terrain may still be an issue. Watch for the odd loose wet avalanche on steep solar aspects in the afternoon too.",
2018-01-03,Moderate,2,Low,1,Low,1,"Continued warm temperatures should allow the snowpack to further settle and stabilize, but small storm slabs in more extreme terrain may still be an issue. Watch for the odd loose wet avalanche on steep solar aspects in the afternoon too.",
2018-01-04,Low,1,Low,1,Low,1,Low avalanche danger doesn't necessarily equate to no avalanche danger. The odd small storm slab may still be human triggerable in more extreme terrain. The picture should start to change on Saturday as storm snow returns to the Sea to Sky.,
2018-01-05,Moderate,2,Moderate,2,Moderate,2,"Weather models continue to show more rain and warming for the region with each successive model run. Despite recent warm temperatures, rain percolating through the upper snowpack may induce a round of natural avalanches.",
2018-01-06,Moderate,2,Moderate,2,Low,1,Wind stiffened storm slabs are expected to form Friday night into Saturday at upper elevations. These slabs may be resting on a slight crust which could make them that much more sensitive to human triggering.,
